ObjectID,district_id,state,district_name,longitude,latitude,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,total_all,Link
5308,2710060,MN,DASSEL-COKATO PUBLIC SCHOOL DIST.,-94.236411,45.082222,,,,,,,0,
5316,2710090,MN,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,-96.058122,44.930016,,,,,,,0,
5324,2710140,MN,DEER RIVER PUBLIC SCHOOL DISTRICT,-93.79296,47.335645,,,,,,,0,
5332,2710170,MN,DELANO PUBLIC SCHOOL DISTRICT,-93.77689,45.042963,,,,,,,0,
5424,2710230,MN,DETROIT LAKES PUBLIC SCHOOL DIST.,-95.84677,46.81919,,,,,,,0,
5427,2710260,MN,DILWORTH-GLYNDON-FELTON,-96.70165,46.878015,,,,,,,0,
5526,2711010,MN,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,-92.23193,43.97729,,,,,,,0,
5531,2711040,MN,DULUTH PUBLIC SCHOOL DISTRICT,-92.099742,46.789588,,,,,,,0,
5539,2711085,MN,EAST CENTRAL SCHOOL DISTRICT,-92.84269,46.179668,,,,,,,0,
5545,2711130,MN,EAST GRAND FORKS PUBLIC SCHOOL DIST,-97.020985,47.931914,,,,,,,0,
5551,2708190,MN,EASTERN CARVER COUNTY PUBLIC SCHOOL,-93.596864,44.840878,,,,,,,0,
5557,2714220,MN,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,-93.479559,44.855908,,,,,,,0,
5564,2711190,MN,EDEN VALLEY-WATKINS SCHOOL DISTRICT,-94.545223,45.326572,,,,,,,0,
5570,2711220,MN,EDGERTON PUBLIC SCHOOL DISTRICT,-96.133955,43.8737,,,,,,,0,
5576,2711250,MN,EDINA PUBLIC SCHOOL DISTRICT,-93.348679,44.898702,,,,,,,0,
5582,2711370,MN,Elk River School District,-93.55948,45.321372,,,,,,,0,
5588,2711460,MN,ELLSWORTH PUBLIC SCHOOL DISTRICT,-96.018918,43.519195,,,,,,,0,
5594,2711520,MN,ELY PUBLIC SCHOOL DISTRICT,-91.858027,47.900357,,,,,,,0,
5670,2738880,MN,ESKO PUBLIC SCHOOL DISTRICT,-92.363845,46.706925,,,,,,,0,
5672,2700021,MN,EVELETH-GILBERT SCHOOL DISTRICT,-92.531686,47.463745,,,,,,,0,
5674,2700124,MN,FAIRMONT AREA SCHOOL DISTRICT,-94.45249,43.647563,,,,,,,0,
5678,2711760,MN,FARIBAULT PUBLIC SCHOOL DISTRICT,-93.27303,44.29306,,,,,,,0,
5682,2711820,MN,FARMINGTON PUBLIC SCHOOL DISTRICT,-93.204796,44.650852,,,,,,,0,
5687,2711880,MN,FERGUS FALLS PUBLIC SCHOOL DISTRICT,-96.06436,46.289487,,,,,,,0,
5690,2711910,MN,FERTILE-BELTRAMI SCHOOL DISTRICT,-96.280641,47.532451,,,,,,,0,
5695,2700100,MN,FILLMORE CENTRAL,-92.084725,43.67077,,,,,,,0,
5700,2712180,MN,FISHER PUBLIC SCHOOL DISTRICT,-96.796602,47.797903,,,,,,,0,
5785,2712210,MN,FLOODWOOD PUBLIC SCHOOL DISTRICT,-92.91574,46.926945,,,,,,,0,
5795,2712240,MN,FOLEY PUBLIC SCHOOL DISTRICT,-93.914912,45.670889,,,,,,,0,
5797,2712270,MN,FOREST LAKE PUBLIC SCHOOL DISTRICT,-92.983333,45.254913,,,,,,,0,
5799,2712300,MN,FOSSTON PUBLIC SCHOOL DISTRICT,-95.748557,47.574606,,,,,,,0,
5802,2708880,MN,FRANCONIA PUBLIC SCHOOL DISTRICT,-92.804695,45.25844,,,,,,,0,
5807,2712360,MN,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,-95.699254,46.729166,,,,,,,0,
5811,2712420,MN,FRIDLEY PUBLIC SCHOOL DISTRICT,-93.251667,45.076556,,,,,,,0,
5815,2712480,MN,FULDA PUBLIC SCHOOL DISTRICT,-95.605942,43.874451,,,,,,,0,
5819,2712580,MN,G.F.W.,-94.521933,44.534396,,,,,,,0,
5823,2700128,MN,GLENCOE-SILVER LAKE SCHOOL DISTRICT,-94.140735,44.775338,,,,,,,0,
5827,2700148,MN,GLENVILLE-EMMONS SCHOOL DISTRICT,-93.280035,43.57174,,,,,,,0,
5831,2712900,MN,GOODHUE PUBLIC SCHOOL DISTRICT,-92.62837,44.40143,,,,,,,0,
5835,2713020,MN,GOODRIDGE PUBLIC SCHOOL DISTRICT,-95.636694,48.118045,,,,,,,0,
5839,2713040,MN,Granada Huntley East Chain,-94.34801,43.696575,,,,,,,0,
5889,2713140,MN,GRAND MEADOW PUBLIC SCHOOL DISTRICT,-92.56972,43.705175,,,,,,,0,
5890,2713170,MN,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,-93.529054,47.241404,,,,,,,0,
5891,2700107,MN,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,-96.18476,48.700165,,,,,,,0,
5892,2709480,MN,GREENWAY PUBLIC SCHOOL DISTRICT,-93.426083,47.280573,,,,,,,0,
5893,2718920,MN,GRYGLA PUBLIC SCHOOL DISTRICT,-95.619191,48.300218,,,,,,,0,
5894,2713380,MN,HANCOCK PUBLIC SCHOOL DISTRICT,-95.795205,45.497265,,,,,,,0,
5895,2713530,MN,HASTINGS PUBLIC SCHOOL DISTRICT,-92.866684,44.735397,,,,,,,0,
5896,2713560,MN,HAWLEY PUBLIC SCHOOL DISTRICT,-96.31552,46.879615,,,,,,,0,
5897,2713590,MN,HAYFIELD PUBLIC SCHOOL DISTRICT,-92.839002,43.88975,,,,,,,0,
5898,2713680,MN,HENDRICKS PUBLIC SCHOOL DISTRICT,-96.42282,44.50612,,,,,,,0,
5899,2713860,MN,HENNING PUBLIC SCHOOL DISTRICT,-95.447044,46.319734,,,,,,,0,
5900,2713890,MN,HERMAN-NORCROSS SCHOOL DISTRICT,-96.142615,45.808925,,,,,,,0,
5901,2713920,MN,HERMANTOWN PUBLIC SCHOOL DISTRICT,-92.238439,46.822504,,,,,,,0,
5902,2713930,MN,HERON LAKE-OKABENA SCHOOL DISTRICT,-95.315247,43.73656,,,,,,,0,
5903,2713980,MN,HIBBING PUBLIC SCHOOL DISTRICT,-92.932466,47.425329,,,,,,,0,
5904,2714010,MN,HILL CITY PUBLIC SCHOOL DISTRICT,-93.604909,46.992588,,,,,,,0,
5905,2714040,MN,HILLS-BEAVER CREEK SCHOOL DISTRICT,-96.363307,43.530976,,,,,,,0,
5906,2714070,MN,HINCKLEY-FINLAYSON SCHOOL DISTRICT,-92.943092,46.014165,,,,,,,0,
5907,2714190,MN,HOLDINGFORD PUBLIC SCHOOL DISTRICT,-94.474665,45.729325,,,,,,,0,
5908,2714260,MN,HOPKINS PUBLIC SCHOOL DISTRICT,-93.41258,44.934212,,,,,,,0,
5909,2714280,MN,HOUSTON PUBLIC SCHOOL DISTRICT,-91.57372,43.760042,,,,,,,0,
5910,2700123,MN,HOWARD LAKE-WAVERLY-WINSTED,-94.0721,45.059255,,,,,,,0,
5911,2714970,MN,HUTCHINSON PUBLIC SCHOOL DISTRICT,-94.372108,44.892901,,,,,,,0,
5912,2715000,MN,INTERNATIONAL FALLS SCHOOL DISTRICT,-93.428649,48.592885,,,,,,,0,
5913,2715030,MN,INVER GROVE HEIGHTS SCHOOLS,-93.046456,44.832788,,,,,,,0,
5914,2715510,MN,ISLE PUBLIC SCHOOL DISTRICT,-93.47418,46.13805,,,,,,,0,
5915,2715540,MN,IVANHOE PUBLIC SCHOOL DISTRICT,-96.246575,44.459205,,,,,,,0,
5916,2700231,MN,JACKSON COUNTY CENTRAL SCHOOL DIST.,-94.99848,43.62386,,,,,,,0,
5917,2791451,MN,JANESVILLE-WALDORF-PEMBERTON,-93.70687,44.117325,,,,,,,0,
5918,2715750,MN,JORDAN PUBLIC SCHOOL DISTRICT,-93.638945,44.660362,,,,,,,0,
5919,2716980,MN,KASSON-MANTORVILLE SCHOOL DISTRICT,-92.747042,44.045003,,,,,,,0,
5920,2717010,MN,KELLIHER PUBLIC SCHOOL DISTRICT,-94.453145,47.943855,,,,,,,0,
5921,2717100,MN,KENYON-WANAMINGO SCHOOL DISTRICT,-92.787857,44.303975,,,,,,,0,
5922,2717120,MN,KERKHOVEN-MURDOCK-SUNBURG,-95.31772,45.190145,,,,,,,0,
5923,2717220,MN,KIMBALL PUBLIC SCHOOL DISTRICT,-94.29848,45.31245,,,,,,,0,
5924,2700007,MN,KINGSLAND PUBLIC SCHOOL DISTRICT,-92.388962,43.69734,,,,,,,0,
5925,2791447,MN,KITTSON CENTRAL SCHOOL DISTRICT,-96.94202,48.772065,,,,,,,0,
5926,2717250,MN,LA CRESCENT-HOKAH SCHOOL DISTRICT,-91.313954,43.817522,,,,,,,0,
5927,2700125,MN,LAC QUI PARLE VALLEY SCHOOL DIST.,-96.062693,45.072673,,,,,,,0,
5928,2717460,MN,LAKE BENTON PUBLIC SCHOOL DISTRICT,-96.285777,44.262518,,,,,,,0,
5929,2717520,MN,LAKE CITY PUBLIC SCHOOL DISTRICT,-92.267102,44.445627,,,,,,,0,
5930,2791445,MN,LAKE CRYSTAL-WELLCOME MEMORIAL,-94.217375,44.10439,,,,,,,0,
5931,2717570,MN,LAKE OF THE WOODS SCHOOL DISTRICT,-94.598173,48.710966,,,,,,,0,
5932,2700162,MN,LAKE PARK AUDUBON SCHOOL DISTRICT,-96.121518,46.762831,,,,,,,0,
5933,2740740,MN,LAKE SUPERIOR PUBLIC SCHOOL DIST.,-91.665195,47.049532,,,,,,,0,
5085,2700088,MN,LAKEVIEW SCHOOL DISTRICT,-95.665343,44.622034,,,,,,,0,
5106,2717780,MN,LAKEVILLE PUBLIC SCHOOL DISTRICT,-93.28646,44.69325,,,,,,,0,
5114,2717880,MN,LANCASTER PUBLIC SCHOOL DISTRICT,-96.803978,48.855839,,,,,,,0,
5118,2717910,MN,LANESBORO PUBLIC SCHOOL DISTRICT,-91.97636,43.716557,,,,,,,0,
5125,2717940,MN,Laporte Public School District,-94.756658,47.212264,,,,,,,0,
5134,2718070,MN,LE SUEUR-HENDERSON SCHOOL DISTRICT,-93.910259,44.459455,,,,,,,0,
5144,2718060,MN,LEROY-OSTRANDER PUBLIC SCHOOLS,-92.51132,43.51337,,,,,,,0,
5158,2702640,MN,LESTER PRAIRIE PUBLIC SCHOOL DIST.,-94.043314,44.88626,,,,,,,0,
5167,2718090,MN,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,-91.858993,43.985387,,,,,,,0,
5176,2718210,MN,LITCHFIELD PUBLIC SCHOOL DISTRICT,-94.5237,45.132317,,,,,,,0,
5185,2718240,MN,LITTLE FALLS PUBLIC SCHOOL DISTRICT,-94.348067,45.970022,,,,,,,0,
5278,2718270,MN,LITTLEFORK-BIG FALLS SCHOOL DIST.,-93.554693,48.399417,,,,,,,0,
5286,2700109,MN,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,-94.862182,45.971427,,,,,,,0,
5293,2718330,MN,LUVERNE PUBLIC SCHOOL DISTRICT,-96.212728,43.661871,,,,,,,0,
5301,2718360,MN,LYLE PUBLIC SCHOOL DISTRICT,-92.942968,43.50837,,,,,,,0,
5309,2718390,MN,LYND PUBLIC SCHOOL DISTRICT,-95.889919,44.386986,,,,,,,0,
5317,2718540,MN,MABEL-CANTON PUBLIC SCHOOL DIST.,-91.76808,43.520569,,,,,,,0,
5325,2700091,MN,MACCRAY SCHOOL DISTRICT,-95.3684,44.955505,,,,,,,0,
5333,2718570,MN,MADELIA PUBLIC SCHOOL DISTRICT,-94.412549,44.047485,,,,,,,0,
5419,2718660,MN,MAHNOMEN PUBLIC SCHOOL DISTRICT,-95.9694,47.315265,,,,,,,0,
5428,2718750,MN,MAHTOMEDI PUBLIC SCHOOL DISTRICT,-92.956409,45.07297,,,,,,,0,
5520,2718810,MN,MAPLE LAKE PUBLIC SCHOOL DISTRICT,-93.998628,45.232107,,,,,,,0,
5527,2700006,MN,MAPLE RIVER SCHOOL DISTRICT,-93.9553,43.927746,,,,,,,0,
5532,2723550,MN,MARSHALL COUNTY CENTRAL SCHOOLS,-96.32747,48.35711,,,,,,,0,
5538,2718940,MN,MARSHALL PUBLIC SCHOOL DISTRICT,-95.78609,44.439378,,,,,,,0,
5544,2718960,MN,MARTIN COUNTY WEST SCHOOL DISTRICT,-94.726929,43.657678,,,,,,,0,
5550,2719170,MN,MCGREGOR PUBLIC SCHOOL DISTRICT,-93.241661,46.702391,,,,,,,0,
5556,2719320,MN,MEDFORD PUBLIC SCHOOL DISTRICT,-93.23283,44.174863,,,,,,,0,
5562,2720550,MN,MELROSE PUBLIC SCHOOL DISTRICT,-94.801336,45.688098,,,,,,,0,
5568,2720580,MN,MENAHGA PUBLIC SCHOOL DISTRICT,-95.098943,46.753084,,,,,,,0,
5574,2791450,MN,MESABI EAST SCHOOL DISTRICT,-92.239117,47.532013,,,,,,,0,
5580,2720670,MN,MILACA PUBLIC SCHOOL DISTRICT,-93.657909,45.749556,,,,,,,0,
5586,2721210,MN,MILROY PUBLIC SCHOOL DISTRICT,-95.553485,44.421565,,,,,,,0,
5592,2721240,MN,Minneapolis Public School District,-93.296397,44.999961,,,,,,,0,
5598,2721270,MN,MINNEOTA PUBLIC SCHOOL DISTRICT,-95.98124,44.563564,,,1,1,,,1,https://www.facebook.com/permalink.php?story_fbid=1462749607242122&id=225556114294817
5663,2711670,MN,MINNETONKA PUBLIC SCHOOL DISTRICT,-93.509347,44.901494,,,,,,,0,
5664,2700019,MN,MINNEWASKA SCHOOL DISTRICT,-95.450907,45.624432,,,,,,,0,
5665,2721320,MN,MONTEVIDEO PUBLIC SCHOOL DISTRICT,-95.70259,44.938127,,,,,,,0,
5666,2721390,MN,MONTICELLO PUBLIC SCHOOL DISTRICT,-93.784615,45.300879,,,,,,,0,
5667,2721420,MN,MOORHEAD PUBLIC SCHOOL DISTRICT,-96.757417,46.850491,,,,,,,0,
5668,2721450,MN,MOOSE LAKE PUBLIC SCHOOL DISTRICT,-92.755755,46.41833,,,,,,,0,
5669,2721480,MN,MORA PUBLIC SCHOOL DISTRICT,-93.291302,45.878087,,,,,,,0,
5671,2700383,MN,MORRIS AREA PUBLIC SCHOOLS,-95.901721,45.583172,,,,,,,0,
5673,2722950,MN,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,-93.135333,45.080779,,,,,,,0,
5676,2700001,MN,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,-92.62095,47.53115,,,,,,,0,
5681,2723010,MN,MOUNTAIN LAKE PUBLIC SCHOOLS,-94.927656,43.941248,,,,,,,0,
5692,2700090,MN,MURRAY COUNTY CENTRAL SCHOOL DIST.,-95.75749,43.985233,,,,,,,0,
5697,2723310,MN,NASHWAUK-KEEWATIN SCHOOL DISTRICT,-93.167031,47.376474,,,,,,,0,
5702,2733720,MN,NETT LAKE PUBLIC SCHOOL DISTRICT,-93.093759,48.111486,,,,,,,0,
5765,2723370,MN,NEVIS PUBLIC SCHOOL DISTRICT,-94.846799,46.963596,,,,,,,0,
5766,2723400,MN,NEW LONDON-SPICER SCHOOL DISTRICT,-94.945348,45.293207,,,,,,,0,
5767,2723430,MN,NEW PRAGUE AREA SCHOOLS,-93.579011,44.547495,,,,,,,0,
5768,2723490,MN,NEW ULM PUBLIC SCHOOL DISTRICT,-94.46342,44.305021,,,,,,,0,
5769,2723520,MN,NEW YORK MILLS PUBLIC SCHOOL DIST.,-95.37438,46.517465,,,,,,,0,
5770,2700101,MN,NORMAN COUNTY EAST SCHOOL DISTRICT,-96.257973,47.261916,,,,,,,0,
5771,2791448,MN,NORMAN COUNTY WEST SCHOOL DISTRICT,-96.823493,47.352604,,,,,,,0,
5772,2723820,MN,NORTH BRANCH PUBLIC SCHOOLS,-92.966626,45.508403,,,,,,,0,
5773,2723850,MN,North St. Paul-Maplewood Oakdale,-92.995151,45.016099,,,,,,,0,
5774,2723880,MN,NORTHFIELD PUBLIC SCHOOL DISTRICT,-93.165524,44.442403,,,,,,,0,https://northfieldschools.org/category/covid19/
5775,2730870,MN,NORTHLAND COMMUNITY SCHOOLS,-93.91119,47.056368,,,,,,,0,
5776,2700089,MN,NRHEG SCHOOL DISTRICT,-93.495303,43.891536,,,,,,,0,
5777,2723970,MN,OGILVIE PUBLIC SCHOOL DISTRICT,-93.431988,45.827634,,,,,,,0,
5778,2725050,MN,ONAMIA PUBLIC SCHOOL DISTRICT,-93.67264,46.061681,,,,,,,0,
5779,2725080,MN,ORONO PUBLIC SCHOOL DISTRICT,-93.594212,44.990793,,,,,,,0,
5780,2700328,MN,ORTONVILLE PUBLIC SCHOOLS,-96.442242,45.308217,,,,,,,0,
5782,2725140,MN,OSAKIS PUBLIC SCHOOL DISTRICT,-95.153075,45.8659,,,,,,,0,
5784,2725200,MN,OSSEO PUBLIC SCHOOL DISTRICT,-93.423241,45.12467,,,,,,,0,
5787,2728050,MN,OWATONNA PUBLIC SCHOOL DISTRICT,-93.237059,44.084346,,,,,,,0,
5788,2728080,MN,PARK RAPIDS PUBLIC SCHOOL DISTRICT,-95.06377,46.924584,,,,,,,0,
5790,2728110,MN,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,-95.32887,46.149711,,,,,,,0,
5791,2728140,MN,PAYNESVILLE PUBLIC SCHOOL DISTRICT,-94.715919,45.37885,,,,,,,0,
5794,2728170,MN,PELICAN RAPIDS PUBLIC SCHOOL DIST.,-96.082245,46.56934,,,,,,,0,
5804,2728200,MN,PEQUOT LAKES PUBLIC SCHOOLS,-94.315402,46.600278,,,,,,,0,
5808,2728230,MN,PERHAM-DENT PUBLIC SCHOOL DISTRICT,-95.575594,46.590304,,,,,,,0,
5812,2728320,MN,PIERZ PUBLIC SCHOOL DISTRICT,-94.097861,45.978778,,,,,,,0,
5816,2728350,MN,PILLAGER PUBLIC SCHOOL DISTRICT,-94.4717,46.327792,,,,,,,0,
5820,2728380,MN,PINE CITY PUBLIC SCHOOL DISTRICT,-92.970475,45.810058,,,,,,,0,
5824,2728950,MN,PINE ISLAND PUBLIC SCHOOL DIST.,-92.647933,44.20151,,,,,,,0,
5828,2728960,MN,PINE POINT PUBLIC SCHOOL DISTRICT,-95.525791,47.011774,,,,,,,0,
5832,2728970,MN,PINE RIVER-BACKUS SCHOOL DISTRICT,-94.402365,46.721065,,,,,,,0,
5836,2700108,MN,PIPESTONE AREA SCHOOL DISTRICT,-96.335068,43.99438,,,,,,,0,
5840,2700287,MN,PLAINVIEW-ELGIN-MILLVILLE,-92.17337,44.164987,,,,,,,0,
5983,2730030,MN,PRINCETON PUBLIC SCHOOL DISTRICT,-93.583847,45.569835,,,,,,,0,
5984,2716830,MN,PRINSBURG PUBLIC SCHOOL DISTRICT,-95.18921,44.93602,,,,,,,0,
5985,2730060,MN,PRIOR LAKE-SAVAGE AREA SCHOOLS,-93.427835,44.703902,,,,,,,0,
5986,2730090,MN,PROCTOR PUBLIC SCHOOL DISTRICT,-92.235527,46.743818,,,,,,,0,
5987,2730150,MN,RANDOLPH PUBLIC SCHOOL DISTRICT,-93.022446,44.526803,,,,,,,0,
5988,2700385,MN,RED LAKE COUNTY CENTRAL PUBLIC SCH,-95.85427,47.835975,,,,,,,0,
5989,2730450,MN,RED LAKE FALLS PUBLIC SCHOOL DIST.,-96.27696,47.88072,,,,,,,0,
5990,2730510,MN,RED LAKE PUBLIC SCHOOL DISTRICT,-95.0291,47.8753,,,,,,,0,
5991,2700132,MN,RED ROCK CENTRAL SCHOOL DISTRICT,-95.26571,44.22893,,,,,,,0,
5992,2730480,MN,RED WING PUBLIC SCHOOL DISTRICT,-92.514557,44.53514,,,,,,,0,
5993,2700182,MN,REDWOOD AREA SCHOOL DISTRICT,-95.091692,44.536857,,,,,,,0,
5994,2700163,MN,RENVILLE COUNTY WEST SCHOOL DIST.,-95.21364,44.7918,,,,,,,0,
5995,2731750,MN,RICHFIELD PUBLIC SCHOOL DISTRICT,-93.285781,44.87538,,,,,,,0,
5996,2731780,MN,ROBBINSDALE PUBLIC SCHOOL DISTRICT,-93.380182,45.032271,,,,,,,0,
5997,2731800,MN,ROCHESTER PUBLIC SCHOOL DISTRICT,-92.47221,44.015948,,,,,,,0,
5998,2732070,MN,ROCKFORD PUBLIC SCHOOL DISTRICT,-93.737249,45.08951,,,,,,,0,
5999,2709440,MN,ROCORI PUBLIC SCHOOL DISTRICT,-94.430002,45.463534,,,,,,,0,
6000,2732250,MN,ROSEAU PUBLIC SCHOOL DISTRICT,-95.756303,48.848146,,,,,,,0,
5001,2732390,MN,ROSEMOUNT-APPLE VALLEY-EAGAN,-93.13577,44.727231,,,,,,,0,
5002,2732430,MN,ROSEVILLE PUBLIC SCHOOL DISTRICT,-93.152791,45.013571,,,,,,,0,
5003,2732460,MN,ROTHSAY PUBLIC SCHOOL DISTRICT,-96.290886,46.482855,,,,,,,0,
5004,2700388,MN,ROUND LAKE-BREWSTER PUBLIC SCHOOLS,-95.465919,43.697615,,,,,,,0,
5005,2732520,MN,ROYALTON PUBLIC SCHOOL DISTRICT,-94.282941,45.82863,,,,,,,0,
5006,2700294,MN,RTR PUBLIC SCHOOLS,-96.135182,44.274328,,,,,,,0,
5007,2732550,MN,RUSH CITY PUBLIC SCHOOL DISTRICT,-92.966535,45.68477,,,,,,,0,
5008,2728290,MN,RUSHFORD-PETERSON PUBLIC SCHOOLS,-91.746777,43.817723,,,,,,,0,
5009,2732820,MN,SARTELL-ST. STEPHEN SCHOOL DISTRICT,-94.207556,45.622707,,,,,,,0,
5010,2732850,MN,SAUK CENTRE PUBLIC SCHOOL DISTRICT,-94.94484,45.729268,,,,,,,0,
5011,2732880,MN,SAUK RAPIDS-RICE PUBLIC SCHOOLS,-94.12608,45.606742,,,,,,,0,
5012,2732970,MN,SEBEKA PUBLIC SCHOOL DISTRICT,-95.09141,46.631058,,,,,,,0,
5013,2733000,MN,SHAKOPEE PUBLIC SCHOOL DISTRICT,-93.52546,44.79385,,,,,,,0,
5014,2700102,MN,SIBLEY EAST SCHOOL DISTRICT,-94.08737,44.60692,,,,,,,0,
5015,2733210,MN,SLEEPY EYE PUBLIC SCHOOL DISTRICT,-94.727366,44.294092,,,,,,,0,
5016,2732700,MN,SOUTH KOOCHICHING SCHOOL DISTRICT,-94.281845,47.871545,,,,,,,0,
5017,2733270,MN,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,-93.040511,44.890204,,,,,,,0,
5018,2733810,MN,SOUTH WASHINGTON COUNTY SCHOOL DIST,-92.956361,44.829778,,,,,,,0,
5019,2702720,MN,SOUTHLAND PUBLIC SCHOOL DISTRICT,-92.71843,43.56659,,,,,,,0,
5020,2733300,MN,SPRING GROVE SCHOOL DISTRICT,-91.636056,43.560275,,,,,,,0,
5021,2733330,MN,SPRING LAKE PARK PUBLIC SCHOOLS,-93.235557,45.115028,,,,,,,0,
5022,2733390,MN,SPRINGFIELD PUBLIC SCHOOL DISTRICT,-94.982038,44.238409,,,,,,,0,
5023,2733420,MN,ST. ANTHONY-NEW BRIGHTON SCHOOLS,-93.213574,45.028889,,,,,,,0,
5024,2733450,MN,ST. CHARLES PUBLIC SCHOOL DISTRICT,-92.0583,43.971903,,,,,,,0,
5025,2733480,MN,ST. CLAIR PUBLIC SCHOOL DISTRICT,-93.852761,44.080317,,,,,,,0,
5026,2733510,MN,ST. CLOUD PUBLIC SCHOOL DISTRICT,-94.232681,45.549901,,,,,,,0,
5027,2733540,MN,St. Francis Area Schools,-93.372419,45.399189,,,,,,,0,
5028,2733600,MN,ST. JAMES PUBLIC SCHOOL DISTRICT,-94.629362,43.983531,,,,,,,0,
5029,2700008,MN,ST. LOUIS COUNTY SCHOOL DISTRICT,-92.547004,47.538086,,,,,,,0,
5030,2733780,MN,ST. LOUIS PARK PUBLIC SCHOOL DIST.,-93.360133,44.970195,,,,,,,0,
5031,2733790,MN,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,-93.657477,45.224412,,,,,,,0,
5032,2733840,MN,ST. PAUL PUBLIC SCHOOL DISTRICT,-93.119546,44.930301,,,,,,,0,
5033,2733870,MN,ST. PETER PUBLIC SCHOOL DISTRICT,-93.965828,44.329066,,,,,,,0,
5034,2733900,MN,STAPLES-MOTLEY SCHOOL DISTRICT,-94.79458,46.363549,,,,,,,0,
5035,2700127,MN,STEPHEN-ARGYLE CENTRAL SCHOOLS,-96.874127,48.449767,,,,,,,0,
5036,2738160,MN,STEWARTVILLE PUBLIC SCHOOL DISTRICT,-92.49125,43.854907,,,,,,,0,
5037,2738190,MN,STILLWATER AREA PUBLIC SCHOOL DIST.,-92.81921,45.038784,,,,,,,0,
5039,2738280,MN,SWANVILLE PUBLIC SCHOOL DISTRICT,-94.638086,45.917651,,,,,,,0,
5040,2738850,MN,THIEF RIVER FALLS SCHOOL DISTRICT,-96.180039,48.115423,,,,,,,0,
5041,2700326,MN,TRACY AREA PUBLIC SCHOOL DISTRICT,-95.631942,44.224135,,,,,,,0,
5042,2700379,MN,TRI-CITY UNITED SCHOOL DISTRICT,-93.579641,44.440121,,,,,,,0,
5043,2791446,MN,TRI-COUNTY SCHOOL DISTRICT,-96.5193,48.57372,,,,,,,0,
5044,2740665,MN,TRITON SCHOOL DISTRICT,-92.865791,44.031972,,,,,,,0,
5045,2740680,MN,TRUMAN PUBLIC SCHOOL DISTRICT,-94.43161,43.82926,,,,,,,0,
5046,2740810,MN,ULEN-HITTERDAL PUBLIC SCHOOL DIST,-96.25903,47.07927,,,,,,,0,
5047,2740830,MN,UNDERWOOD PUBLIC SCHOOL DISTRICT,-95.87139,46.282333,,,,,,,0,
5048,2700005,MN,UNITED SOUTH CENTRAL SCHOOL DIST.,-93.72836,43.74317,,,,,,,0,
5049,2740860,MN,UPSALA PUBLIC SCHOOL DISTRICT,-94.57153,45.809225,,,,,,,0,
5050,2740920,MN,VERNDALE PUBLIC SCHOOL DISTRICT,-95.017587,46.39415,,,,,,,0,
5051,2741040,MN,VIRGINIA PUBLIC SCHOOL DISTRICT,-92.538613,47.520899,,,,,,,0,
5052,2741060,MN,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,-92.013028,44.358937,,,,,,,0,
5053,2741430,MN,WABASSO PUBLIC SCHOOL DISTRICT,-95.25531,44.405088,,,,,,,0,
5054,2741460,MN,WACONIA PUBLIC SCHOOL DISTRICT,-93.795596,44.838299,,,,,,,0,
5055,2700022,MN,WADENA-DEER CREEK SCHOOL DISTRICT,-95.144146,46.441493,,,,,,,0,
5056,2702910,MN,WALKER-HACKENSACK-AKELEY SCHL. DIST,-94.61791,47.12314,,,,,,,0,
5057,2700024,MN,WARREN-ALVARADO-OSLO SCHOOL DIST.,-96.768458,48.195055,,,,,,,0,
5058,2741850,MN,WARROAD PUBLIC SCHOOL DISTRICT,-95.330488,48.938301,,,,,,,0,
5059,2741880,MN,WASECA PUBLIC SCHOOL DISTRICT,-93.501129,44.077538,,,,,,,0,
5060,2741910,MN,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,-93.857931,44.970469,,,,,,,0,
5061,2700013,MN,WATERVILLE-ELYSIAN-MORRISTOWN,-93.563619,44.217661,,,,,,,0,
5062,2742120,MN,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,-95.939095,47.183065,,,,,,,0,
5063,2742160,MN,WAYZATA PUBLIC SCHOOL DISTRICT,-93.508895,44.972039,,,,,,,0,
5064,2700104,MN,WEST CENTRAL AREA,-95.886449,45.911528,,,,,,,0,
5065,2742270,MN,WEST ST. PAUL-MENDOTA HTS.-EAGAN,-93.107896,44.887397,,,,,,,0,
5066,2700183,MN,WESTBROOK-WALNUT GROVE SCHOOLS,-95.43604,44.042605,,,,,,,0,
5067,2722920,MN,WESTONKA PUBLIC SCHOOL DISTRICT,-93.671859,44.954951,,,,,,,0,
