district_id,state,district_name,longitude,latitude,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
2635820,MI,West Bloomfield School District,-83.398093,42.590555,,,,,,,
2635850,MI,West Branch-Rose City Area Schools,-84.23991,44.277095,,,,,,,
2632910,MI,West Iron County Public Schools,-88.63431,46.081413,,,,,,,
2635910,MI,West Ottawa Public School District,-86.086644,42.852352,,,,,,,
2635940,MI,Western School District,-84.537397,42.246909,,,,,,,
2611640,MI,Westwood Community School District,-83.289328,42.286232,,,,,,,
2635970,MI,Westwood Heights Schools,-83.75308,43.059147,,,,,,,
2636060,MI,White Cloud Public Schools,-85.75606,43.56469,,,,,,,
2636120,MI,White Pigeon Community Schools,-85.63845,41.802597,,,,,,,
2636240,MI,Whitefish Township Schools,-85.038846,46.610824,,,,,,,
2636270,MI,Whiteford Agricultural School District of the Counties of Le,-83.703038,41.766892,,,,,,,
2636300,MI,Whitehall District Schools,-86.338877,43.407067,,,,,,,
2636330,MI,Whitmore Lake Public School District,-83.761147,42.413197,,,,,,,
2636390,MI,Whittemore-Prescott Area Schools,-83.80486,44.229695,,,,,,,
2636420,MI,Williamston Community Schools,-84.276552,42.692004,,,,,,,
2636480,MI,Wolverine Community School District,-84.603675,45.27295,,,,,,,
2636485,MI,Woodhaven-Brownstown School District,-83.246063,42.126362,,,,,,,
2636540,MI,Wyandotte School District of the City of,-83.159201,42.203255,,,,,,,
2636570,MI,Wyoming Public Schools,-85.713504,42.900574,,,,,,,
2636600,MI,Yale Public Schools,-82.807147,43.126676,,,,,,,
2636630,MI,Ypsilanti Community Schools,-83.64328,42.245162,,,,,,,
2636660,MI,Zeeland Public Schools,-86.02192,42.81385,,,,,,,
2700106,MN,A.C.G.C. Public School District,-94.685432,45.143059,0,0,0,0,,,
2700126,MN,ADA-BORUP PUBLIC SCHOOL DISTRICT,-96.52417,47.29613,0,0,0,0,,,
2702730,MN,ADRIAN PUBLIC SCHOOL DISTRICT,-95.935989,43.632881,0,0,0,0,,,
2702760,MN,AITKIN PUBLIC SCHOOL DISTRICT,-93.710949,46.534023,0,0,0,0,,,
2702930,MN,ALBANY PUBLIC SCHOOL DISTRICT,-94.570875,45.63288,0,0,0,0,,,
2702970,MN,ALBERT LEA PUBLIC SCHOOL DISTRICT,-93.371149,43.664523,0,0,0,0,,,
2703030,MN,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,-93.57509,43.67237,0,0,0,0,,,
2703060,MN,ALEXANDRIA PUBLIC SCHOOL DISTRICT,-95.36987,45.885907,0,0,0,0,,,
2703150,MN,ANNANDALE PUBLIC SCHOOL DISTRICT,-94.123,45.263075,0,0,0,0,,,
2703180,MN,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,-93.391507,45.209053,0,0,0,0,,,
2703300,MN,ASHBY PUBLIC SCHOOL DISTRICT,-95.815965,46.08999,0,0,0,0,,,
2703450,MN,AUSTIN PUBLIC SCHOOL DISTRICT,-92.978748,43.66912,0,0,0,0,,,
2703540,MN,BADGER PUBLIC SCHOOL DISTRICT,-96.016625,48.7812,,,,,,,
2703570,MN,BAGLEY PUBLIC SCHOOL DISTRICT,-95.401599,47.524389,,,,,,,
2703660,MN,BARNESVILLE PUBLIC SCHOOL DIST.,-96.41241,46.651325,,,,,,,
2703690,MN,BARNUM PUBLIC SCHOOL DISTRICT,-92.679569,46.506422,,,,,,,
2703750,MN,BATTLE LAKE PUBLIC SCHOOL DISTRICT,-95.72034,46.283157,,,,,,,
2703870,MN,BECKER PUBLIC SCHOOL DISTRICT,-93.872586,45.399454,,,,,,,
2700105,MN,BELGRADE-BROOTEN-ELROSA SCHOOL DIST,-95.005365,45.45275,,,,,,,
2704050,MN,BELLE PLAINE PUBLIC SCHOOL DISTRICT,-93.769797,44.621754,,,,,,,
2704440,MN,BEMIDJI PUBLIC SCHOOL DISTRICT,-94.882675,47.472873,,,,,,,
2704470,MN,BENSON PUBLIC SCHOOL DISTRICT,-95.598392,45.3202,,,,,,,
2705430,MN,BERTHA-HEWITT PUBLIC SCHOOL DIST.,-95.06433,46.26688,,,,,,,
2705460,MN,BIG LAKE PUBLIC SCHOOL DISTRICT,-93.737332,45.335947,,,,,,,
2705660,MN,BIRD ISLAND-OLIVIA-LAKE LILLIAN,-94.989387,44.769187,,,,,,,
2705730,MN,BLACKDUCK PUBLIC SCHOOL DISTRICT,-94.550895,47.731829,,,,,,,
2705760,MN,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,-93.062247,43.868192,,,,,,,
2705790,MN,BLOOMINGTON PUBLIC SCHOOL DISTRICT,-93.294851,44.812992,,,,,,,
2700130,MN,BLUE EARTH AREA PUBLIC SCHOOL,-94.09882,43.638697,,,,,3,19,https://www.smore.com/fg9tr
2706060,MN,BRAHAM PUBLIC SCHOOL DISTRICT,-93.178404,45.720448,,,,,,,
2706090,MN,BRAINERD PUBLIC SCHOOL DISTRICT,-94.196792,46.352613,,,,,,,
2700382,MN,BRANDON-EVANSVILLE PUBLIC SCHOOLS,-95.59774,45.966155,,,,,,,
2706150,MN,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,-96.583507,46.268263,,,,,,,
2706240,MN,BROOKLYN CENTER SCHOOL DISTRICT,-93.307276,45.068186,,,,,,,
2706300,MN,BROWERVILLE PUBLIC SCHOOL DISTRICT,-94.86871,46.08478,,,,,,,
2707110,MN,BROWNS VALLEY PUBLIC SCHOOL DIST.,-96.82888,45.59526,,,,,,,
2700023,MN,BUFFALO LK-HECTOR-STEWART PUBLIC SC,-94.712035,44.743485,,,,,,,
2707200,MN,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,-93.874751,45.175419,,,,,,,
2707290,MN,BURNSVILLE PUBLIC SCHOOL DISTRICT,-93.281372,44.772682,,,,,,,
2707320,MN,BUTTERFIELD PUBLIC SCHOOL DISTRICT,-94.79493,43.95896,,,,,,,
2707350,MN,BYRON PUBLIC SCHOOL DISTRICT,-92.646882,44.035674,,,,,,,
2707380,MN,CALEDONIA PUBLIC SCHOOL DISTRICT,-91.502859,43.634363,,,,,,,
2707410,MN,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,-93.220584,45.578498,,,,,,,
2707450,MN,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,-96.405685,46.096165,,,,,,,
2707470,MN,CANBY PUBLIC SCHOOL DISTRICT,-96.278887,44.710502,,,,,,,
2707500,MN,CANNON FALLS PUBLIC SCHOOL DISTRICT,-92.890213,44.511599,,,,,,,
2707590,MN,CARLTON PUBLIC SCHOOL DISTRICT,-92.42473,46.666471,,,,,,,
2708070,MN,CASS LAKE-BENA PUBLIC SCHOOLS,-94.603121,47.37997,,,,,,,
2700110,MN,CEDAR MOUNTAIN SCHOOL DISTRICT,-94.92636,44.416705,,,,,,,
2708100,MN,CENTENNIAL PUBLIC SCHOOL DISTRICT,-93.14987,45.15308,,,,,,,
2723910,MN,CENTRAL PUBLIC SCHOOL DISTRICT,-93.924825,44.768955,,,,,,,
2708220,MN,CHATFIELD PUBLIC SCHOOLS,-92.19041,43.854501,,,,,,,
2700017,MN,CHISAGO LAKES SCHOOL DISTRICT,-92.905869,45.377669,,,,,,,
2708910,MN,CHISHOLM PUBLIC SCHOOL DISTRICT,-92.884361,47.486174,,,,,,,
2708940,MN,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,-96.173942,45.573995,,,,,,,
2700103,MN,CLEARBROOK-GONVICK SCHOOL DISTRICT,-95.43353,47.702748,,,,,,,
2709330,MN,CLEVELAND PUBLIC SCHOOL DISTRICT,-93.836215,44.323561,,,,,,,
2709360,MN,CLIMAX-SHELLY PUBLIC SCHOOLS,-96.819775,47.608785,,,,,,,
2700150,MN,CLINTON-GRACEVILLE-BEARDSLEY,-96.435264,45.457665,,,,,,,
2709420,MN,CLOQUET PUBLIC SCHOOL DISTRICT,-92.4485,46.717309,,,,,,,
2709510,MN,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,-93.238612,45.056669,,,,,,,
2709540,MN,COMFREY PUBLIC SCHOOL DISTRICT,-94.90754,44.10893,,,,,,,
2713110,MN,COOK COUNTY PUBLIC SCHOOLS,-90.334656,47.755755,,,,,,,
2709690,MN,CROMWELL-WRIGHT PUBLIC SCHOOLS,-92.884355,46.67725,,,,,,,
2709720,MN,CROOKSTON PUBLIC SCHOOL DISTRICT,-96.60384,47.789277,,,,,,,
2709750,MN,CROSBY-IRONTON PUBLIC SCHOOL DIST.,-93.965471,46.478039,,,,,,,
2710060,MN,DASSEL-COKATO PUBLIC SCHOOL DIST.,-94.236411,45.082222,,,,,,,
2710090,MN,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,-96.058122,44.930016,,,,,,,
2710140,MN,DEER RIVER PUBLIC SCHOOL DISTRICT,-93.79296,47.335645,,,,,,,
2710170,MN,DELANO PUBLIC SCHOOL DISTRICT,-93.77689,45.042963,,,,,,,
2710230,MN,DETROIT LAKES PUBLIC SCHOOL DIST.,-95.84677,46.81919,,,,,,,
2710260,MN,DILWORTH-GLYNDON-FELTON,-96.70165,46.878015,,,,,,,
2711010,MN,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,-92.23193,43.97729,,,,,,,
2711040,MN,DULUTH PUBLIC SCHOOL DISTRICT,-92.099742,46.789588,,,,,,,
2711085,MN,EAST CENTRAL SCHOOL DISTRICT,-92.84269,46.179668,,,,,,,
2711130,MN,EAST GRAND FORKS PUBLIC SCHOOL DIST,-97.020985,47.931914,,,,,,,
2708190,MN,EASTERN CARVER COUNTY PUBLIC SCHOOL,-93.596864,44.840878,,,,,,,
2714220,MN,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,-93.479559,44.855908,,,,,,,
2711190,MN,EDEN VALLEY-WATKINS SCHOOL DISTRICT,-94.545223,45.326572,,,,,,,
2711220,MN,EDGERTON PUBLIC SCHOOL DISTRICT,-96.133955,43.8737,,,,,,,
2711250,MN,EDINA PUBLIC SCHOOL DISTRICT,-93.348679,44.898702,,,,,,,
2711370,MN,Elk River School District,-93.55948,45.321372,,,,,,,
2711460,MN,ELLSWORTH PUBLIC SCHOOL DISTRICT,-96.018918,43.519195,,,,,,,
2711520,MN,ELY PUBLIC SCHOOL DISTRICT,-91.858027,47.900357,,,,,,,
2738880,MN,ESKO PUBLIC SCHOOL DISTRICT,-92.363845,46.706925,,,,,,,
2700021,MN,EVELETH-GILBERT SCHOOL DISTRICT,-92.531686,47.463745,,,,,,,
2700124,MN,FAIRMONT AREA SCHOOL DISTRICT,-94.45249,43.647563,,,,,,,
2711760,MN,FARIBAULT PUBLIC SCHOOL DISTRICT,-93.27303,44.29306,,,,,,,
2711820,MN,FARMINGTON PUBLIC SCHOOL DISTRICT,-93.204796,44.650852,,,,,,,
2711880,MN,FERGUS FALLS PUBLIC SCHOOL DISTRICT,-96.06436,46.289487,,,,,,,
2711910,MN,FERTILE-BELTRAMI SCHOOL DISTRICT,-96.280641,47.532451,,,,,,,
2700100,MN,FILLMORE CENTRAL,-92.084725,43.67077,,,,,,,
2712180,MN,FISHER PUBLIC SCHOOL DISTRICT,-96.796602,47.797903,,,,,,,
2712210,MN,FLOODWOOD PUBLIC SCHOOL DISTRICT,-92.91574,46.926945,,,,,,,
2712240,MN,FOLEY PUBLIC SCHOOL DISTRICT,-93.914912,45.670889,,,,,,,
2712270,MN,FOREST LAKE PUBLIC SCHOOL DISTRICT,-92.983333,45.254913,,,,,,,
2712300,MN,FOSSTON PUBLIC SCHOOL DISTRICT,-95.748557,47.574606,,,,,,,
2708880,MN,FRANCONIA PUBLIC SCHOOL DISTRICT,-92.804695,45.25844,,,,,,,
2712360,MN,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,-95.699254,46.729166,,,,,,,
2712420,MN,FRIDLEY PUBLIC SCHOOL DISTRICT,-93.251667,45.076556,,,,,,,
2712480,MN,FULDA PUBLIC SCHOOL DISTRICT,-95.605942,43.874451,,,,,,,
2712580,MN,G.F.W.,-94.521933,44.534396,,,,,,,
2700128,MN,GLENCOE-SILVER LAKE SCHOOL DISTRICT,-94.140735,44.775338,,,,,,,
2700148,MN,GLENVILLE-EMMONS SCHOOL DISTRICT,-93.280035,43.57174,,,,,,,
2712900,MN,GOODHUE PUBLIC SCHOOL DISTRICT,-92.62837,44.40143,,,,,,,
2713020,MN,GOODRIDGE PUBLIC SCHOOL DISTRICT,-95.636694,48.118045,,,,,,,
2713040,MN,Granada Huntley East Chain,-94.34801,43.696575,,,,,,,
2713140,MN,GRAND MEADOW PUBLIC SCHOOL DISTRICT,-92.56972,43.705175,,,,,,,
2713170,MN,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,-93.529054,47.241404,,,,,,,
2700107,MN,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,-96.18476,48.700165,,,,,,,
2709480,MN,GREENWAY PUBLIC SCHOOL DISTRICT,-93.426083,47.280573,,,,,,,
2718920,MN,GRYGLA PUBLIC SCHOOL DISTRICT,-95.619191,48.300218,,,,,,,
2713380,MN,HANCOCK PUBLIC SCHOOL DISTRICT,-95.795205,45.497265,,,,,,,
2713530,MN,HASTINGS PUBLIC SCHOOL DISTRICT,-92.866684,44.735397,,,,,,,
2713560,MN,HAWLEY PUBLIC SCHOOL DISTRICT,-96.31552,46.879615,,,,,,,
2713590,MN,HAYFIELD PUBLIC SCHOOL DISTRICT,-92.839002,43.88975,,,,,,,
2713680,MN,HENDRICKS PUBLIC SCHOOL DISTRICT,-96.42282,44.50612,,,,,,,
2713860,MN,HENNING PUBLIC SCHOOL DISTRICT,-95.447044,46.319734,,,,,,,
2713890,MN,HERMAN-NORCROSS SCHOOL DISTRICT,-96.142615,45.808925,,,,,,,
2713920,MN,HERMANTOWN PUBLIC SCHOOL DISTRICT,-92.238439,46.822504,,,,,,,
2713930,MN,HERON LAKE-OKABENA SCHOOL DISTRICT,-95.315247,43.73656,,,,,,,
2713980,MN,HIBBING PUBLIC SCHOOL DISTRICT,-92.932466,47.425329,,,,,,,
2714010,MN,HILL CITY PUBLIC SCHOOL DISTRICT,-93.604909,46.992588,,,,,,,
2714040,MN,HILLS-BEAVER CREEK SCHOOL DISTRICT,-96.363307,43.530976,,,,,,,
2714070,MN,HINCKLEY-FINLAYSON SCHOOL DISTRICT,-92.943092,46.014165,,,,,,,
2714190,MN,HOLDINGFORD PUBLIC SCHOOL DISTRICT,-94.474665,45.729325,,,,,,,
2714260,MN,HOPKINS PUBLIC SCHOOL DISTRICT,-93.41258,44.934212,,,,,,,
2714280,MN,HOUSTON PUBLIC SCHOOL DISTRICT,-91.57372,43.760042,,,,,,,
2700123,MN,HOWARD LAKE-WAVERLY-WINSTED,-94.0721,45.059255,,,,,,,
2714970,MN,HUTCHINSON PUBLIC SCHOOL DISTRICT,-94.372108,44.892901,,,,,,,
2715000,MN,INTERNATIONAL FALLS SCHOOL DISTRICT,-93.428649,48.592885,,,,,,,
2715030,MN,INVER GROVE HEIGHTS SCHOOLS,-93.046456,44.832788,,,,,,,
2715510,MN,ISLE PUBLIC SCHOOL DISTRICT,-93.47418,46.13805,,,,,,,
2715540,MN,IVANHOE PUBLIC SCHOOL DISTRICT,-96.246575,44.459205,,,,,,,
2700231,MN,JACKSON COUNTY CENTRAL SCHOOL DIST.,-94.99848,43.62386,,,,,,,
2791451,MN,JANESVILLE-WALDORF-PEMBERTON,-93.70687,44.117325,,,,,,,
2715750,MN,JORDAN PUBLIC SCHOOL DISTRICT,-93.638945,44.660362,,,,,,,
2716980,MN,KASSON-MANTORVILLE SCHOOL DISTRICT,-92.747042,44.045003,,,,,,,
2717010,MN,KELLIHER PUBLIC SCHOOL DISTRICT,-94.453145,47.943855,,,,,,,
2717100,MN,KENYON-WANAMINGO SCHOOL DISTRICT,-92.787857,44.303975,,,,,,,
2717120,MN,KERKHOVEN-MURDOCK-SUNBURG,-95.31772,45.190145,,,,,,,
2717220,MN,KIMBALL PUBLIC SCHOOL DISTRICT,-94.29848,45.31245,,,,,,,
2700007,MN,KINGSLAND PUBLIC SCHOOL DISTRICT,-92.388962,43.69734,,,,,,,
2791447,MN,KITTSON CENTRAL SCHOOL DISTRICT,-96.94202,48.772065,,,,,,,
2717250,MN,LA CRESCENT-HOKAH SCHOOL DISTRICT,-91.313954,43.817522,,,,,,,
2700125,MN,LAC QUI PARLE VALLEY SCHOOL DIST.,-96.062693,45.072673,,,,,,,
2717460,MN,LAKE BENTON PUBLIC SCHOOL DISTRICT,-96.285777,44.262518,,,,,,,
2717520,MN,LAKE CITY PUBLIC SCHOOL DISTRICT,-92.267102,44.445627,,,,,,,
2791445,MN,LAKE CRYSTAL-WELLCOME MEMORIAL,-94.217375,44.10439,,,,,,,
2717570,MN,LAKE OF THE WOODS SCHOOL DISTRICT,-94.598173,48.710966,,,,,,,
2700162,MN,LAKE PARK AUDUBON SCHOOL DISTRICT,-96.121518,46.762831,,,,,,,
2740740,MN,LAKE SUPERIOR PUBLIC SCHOOL DIST.,-91.665195,47.049532,,,,,,,
2700088,MN,LAKEVIEW SCHOOL DISTRICT,-95.665343,44.622034,,,,,,,
2717780,MN,LAKEVILLE PUBLIC SCHOOL DISTRICT,-93.28646,44.69325,,,,,,,
2717880,MN,LANCASTER PUBLIC SCHOOL DISTRICT,-96.803978,48.855839,,,,,,,
2717910,MN,LANESBORO PUBLIC SCHOOL DISTRICT,-91.97636,43.716557,,,,,,,
2717940,MN,Laporte Public School District,-94.756658,47.212264,,,,,,,
2718070,MN,LE SUEUR-HENDERSON SCHOOL DISTRICT,-93.910259,44.459455,,,,,,,
2718060,MN,LEROY-OSTRANDER PUBLIC SCHOOLS,-92.51132,43.51337,,,,,,,
2702640,MN,LESTER PRAIRIE PUBLIC SCHOOL DIST.,-94.043314,44.88626,,,,,,,
2718090,MN,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,-91.858993,43.985387,,,,,,,
2718210,MN,LITCHFIELD PUBLIC SCHOOL DISTRICT,-94.5237,45.132317,,,,,,,
2718240,MN,LITTLE FALLS PUBLIC SCHOOL DISTRICT,-94.348067,45.970022,,,,,,,
2718270,MN,LITTLEFORK-BIG FALLS SCHOOL DIST.,-93.554693,48.399417,,,,,,,
2700109,MN,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,-94.862182,45.971427,,,,,,,
2718330,MN,LUVERNE PUBLIC SCHOOL DISTRICT,-96.212728,43.661871,,,,,,,
2718360,MN,LYLE PUBLIC SCHOOL DISTRICT,-92.942968,43.50837,,,,,,,
2718390,MN,LYND PUBLIC SCHOOL DISTRICT,-95.889919,44.386986,,,,,,,
2718540,MN,MABEL-CANTON PUBLIC SCHOOL DIST.,-91.76808,43.520569,,,,,,,
2700091,MN,MACCRAY SCHOOL DISTRICT,-95.3684,44.955505,,,,,,,
2718570,MN,MADELIA PUBLIC SCHOOL DISTRICT,-94.412549,44.047485,,,,,,,
2718660,MN,MAHNOMEN PUBLIC SCHOOL DISTRICT,-95.9694,47.315265,,,,,,,
2718750,MN,MAHTOMEDI PUBLIC SCHOOL DISTRICT,-92.956409,45.07297,,,,,,,
2718780,MN,MANKATO PUBLIC SCHOOL DISTRICT,-94.004986,44.165744,,,,,4,23,https://docs.google.com/document/d/e/2PACX-1vSbGombqEAGYGZSfAevOriTtNnBJBfcJmetZvVNKGR4IaMKFhfuDWsNYuOZde7WTItKz06g0V7x0f59/pub
2718810,MN,MAPLE LAKE PUBLIC SCHOOL DISTRICT,-93.998628,45.232107,,,,,,,
2700006,MN,MAPLE RIVER SCHOOL DISTRICT,-93.9553,43.927746,,,,,,,
2723550,MN,MARSHALL COUNTY CENTRAL SCHOOLS,-96.32747,48.35711,,,,,,,
2718940,MN,MARSHALL PUBLIC SCHOOL DISTRICT,-95.78609,44.439378,,,,,,,
2718960,MN,MARTIN COUNTY WEST SCHOOL DISTRICT,-94.726929,43.657678,,,,,,,
2719170,MN,MCGREGOR PUBLIC SCHOOL DISTRICT,-93.241661,46.702391,,,,,,,
2719320,MN,MEDFORD PUBLIC SCHOOL DISTRICT,-93.23283,44.174863,,,,,,,
2720550,MN,MELROSE PUBLIC SCHOOL DISTRICT,-94.801336,45.688098,,,,,,,
2720580,MN,MENAHGA PUBLIC SCHOOL DISTRICT,-95.098943,46.753084,,,,,,,
2791450,MN,MESABI EAST SCHOOL DISTRICT,-92.239117,47.532013,,,,,,,
2720670,MN,MILACA PUBLIC SCHOOL DISTRICT,-93.657909,45.749556,,,,,,,
2721210,MN,MILROY PUBLIC SCHOOL DISTRICT,-95.553485,44.421565,,,,,,,
2721240,MN,Minneapolis Public School District,-93.296397,44.999961,,,,,,,
2721270,MN,MINNEOTA PUBLIC SCHOOL DISTRICT,-95.98124,44.563564,,,1,1,,,https://www.facebook.com/permalink.php?story_fbid=1462749607242122&id=225556114294817
2711670,MN,MINNETONKA PUBLIC SCHOOL DISTRICT,-93.509347,44.901494,,,,,,,
2700019,MN,MINNEWASKA SCHOOL DISTRICT,-95.450907,45.624432,,,,,,,
2721320,MN,MONTEVIDEO PUBLIC SCHOOL DISTRICT,-95.70259,44.938127,,,,,,,
2721390,MN,MONTICELLO PUBLIC SCHOOL DISTRICT,-93.784615,45.300879,,,,,,,
2721420,MN,MOORHEAD PUBLIC SCHOOL DISTRICT,-96.757417,46.850491,,,,,,,
2721450,MN,MOOSE LAKE PUBLIC SCHOOL DISTRICT,-92.755755,46.41833,,,,,,,
2721480,MN,MORA PUBLIC SCHOOL DISTRICT,-93.291302,45.878087,,,,,,,
2700383,MN,MORRIS AREA PUBLIC SCHOOLS,-95.901721,45.583172,,,,,,,
2722950,MN,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,-93.135333,45.080779,,,,,,,
2700001,MN,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,-92.62095,47.53115,,,,,,,
2723010,MN,MOUNTAIN LAKE PUBLIC SCHOOLS,-94.927656,43.941248,,,,,,,
2700090,MN,MURRAY COUNTY CENTRAL SCHOOL DIST.,-95.75749,43.985233,,,,,,,
2723310,MN,NASHWAUK-KEEWATIN SCHOOL DISTRICT,-93.167031,47.376474,,,,,,,
2733720,MN,NETT LAKE PUBLIC SCHOOL DISTRICT,-93.093759,48.111486,,,,,,,
2723370,MN,NEVIS PUBLIC SCHOOL DISTRICT,-94.846799,46.963596,,,,,,,
2723400,MN,NEW LONDON-SPICER SCHOOL DISTRICT,-94.945348,45.293207,,,,,,,
2723430,MN,NEW PRAGUE AREA SCHOOLS,-93.579011,44.547495,,,,,,,
2723490,MN,NEW ULM PUBLIC SCHOOL DISTRICT,-94.46342,44.305021,,,,,,,
2723520,MN,NEW YORK MILLS PUBLIC SCHOOL DIST.,-95.37438,46.517465,,,,,,,
2723580,MN,NICOLLET PUBLIC SCHOOL DISTRICT,-94.18706,44.275,,,,,3,19,https://www.smore.com/fg9tr
2700101,MN,NORMAN COUNTY EAST SCHOOL DISTRICT,-96.257973,47.261916,,,,,,,
2791448,MN,NORMAN COUNTY WEST SCHOOL DISTRICT,-96.823493,47.352604,,,,,,,
2723820,MN,NORTH BRANCH PUBLIC SCHOOLS,-92.966626,45.508403,,,,,,,
2723850,MN,North St. Paul-Maplewood Oakdale,-92.995151,45.016099,,,,,,,
2723880,MN,NORTHFIELD PUBLIC SCHOOL DISTRICT,-93.165524,44.442403,,,,,,,https://northfieldschools.org/category/covid19/
2730870,MN,NORTHLAND COMMUNITY SCHOOLS,-93.91119,47.056368,,,,,,,
2700089,MN,NRHEG SCHOOL DISTRICT,-93.495303,43.891536,,,,,,,
2723970,MN,OGILVIE PUBLIC SCHOOL DISTRICT,-93.431988,45.827634,,,,,,,
2725050,MN,ONAMIA PUBLIC SCHOOL DISTRICT,-93.67264,46.061681,,,,,,,
2725080,MN,ORONO PUBLIC SCHOOL DISTRICT,-93.594212,44.990793,,,,,,,
2700328,MN,ORTONVILLE PUBLIC SCHOOLS,-96.442242,45.308217,,,,,,,
2725140,MN,OSAKIS PUBLIC SCHOOL DISTRICT,-95.153075,45.8659,,,,,,,
2725200,MN,OSSEO PUBLIC SCHOOL DISTRICT,-93.423241,45.12467,,,,,,,
2728050,MN,OWATONNA PUBLIC SCHOOL DISTRICT,-93.237059,44.084346,,,,,,,
2728080,MN,PARK RAPIDS PUBLIC SCHOOL DISTRICT,-95.06377,46.924584,,,,,,,
2728110,MN,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,-95.32887,46.149711,,,,,,,
2728140,MN,PAYNESVILLE PUBLIC SCHOOL DISTRICT,-94.715919,45.37885,,,,,,,
2728170,MN,PELICAN RAPIDS PUBLIC SCHOOL DIST.,-96.082245,46.56934,,,,,,,
2728200,MN,PEQUOT LAKES PUBLIC SCHOOLS,-94.315402,46.600278,,,,,,,
2728230,MN,PERHAM-DENT PUBLIC SCHOOL DISTRICT,-95.575594,46.590304,,,,,,,
2728320,MN,PIERZ PUBLIC SCHOOL DISTRICT,-94.097861,45.978778,,,,,,,
2728350,MN,PILLAGER PUBLIC SCHOOL DISTRICT,-94.4717,46.327792,,,,,,,
2728380,MN,PINE CITY PUBLIC SCHOOL DISTRICT,-92.970475,45.810058,,,,,,,
2728950,MN,PINE ISLAND PUBLIC SCHOOL DIST.,-92.647933,44.20151,,,,,,,
2728960,MN,PINE POINT PUBLIC SCHOOL DISTRICT,-95.525791,47.011774,,,,,,,
2728970,MN,PINE RIVER-BACKUS SCHOOL DISTRICT,-94.402365,46.721065,,,,,,,
2700108,MN,PIPESTONE AREA SCHOOL DISTRICT,-96.335068,43.99438,,,,,,,
2700287,MN,PLAINVIEW-ELGIN-MILLVILLE,-92.17337,44.164987,,,,,,,
2730030,MN,PRINCETON PUBLIC SCHOOL DISTRICT,-93.583847,45.569835,,,,,,,
2716830,MN,PRINSBURG PUBLIC SCHOOL DISTRICT,-95.18921,44.93602,,,,,,,
2730060,MN,PRIOR LAKE-SAVAGE AREA SCHOOLS,-93.427835,44.703902,,,,,,,
2730090,MN,PROCTOR PUBLIC SCHOOL DISTRICT,-92.235527,46.743818,,,,,,,
2730150,MN,RANDOLPH PUBLIC SCHOOL DISTRICT,-93.022446,44.526803,,,,,,,
2700385,MN,RED LAKE COUNTY CENTRAL PUBLIC SCH,-95.85427,47.835975,,,,,,,
2730450,MN,RED LAKE FALLS PUBLIC SCHOOL DIST.,-96.27696,47.88072,,,,,,,
2730510,MN,RED LAKE PUBLIC SCHOOL DISTRICT,-95.0291,47.8753,,,,,,,
2700132,MN,RED ROCK CENTRAL SCHOOL DISTRICT,-95.26571,44.22893,,,,,,,
2730480,MN,RED WING PUBLIC SCHOOL DISTRICT,-92.514557,44.53514,,,,,,,
2700182,MN,REDWOOD AREA SCHOOL DISTRICT,-95.091692,44.536857,,,,,,,
2700163,MN,RENVILLE COUNTY WEST SCHOOL DIST.,-95.21364,44.7918,,,,,,,
2731750,MN,RICHFIELD PUBLIC SCHOOL DISTRICT,-93.285781,44.87538,,,,,,,
2731780,MN,ROBBINSDALE PUBLIC SCHOOL DISTRICT,-93.380182,45.032271,,,,,,,
2731800,MN,ROCHESTER PUBLIC SCHOOL DISTRICT,-92.47221,44.015948,,,,,,,
2732070,MN,ROCKFORD PUBLIC SCHOOL DISTRICT,-93.737249,45.08951,,,,,,,
2709440,MN,ROCORI PUBLIC SCHOOL DISTRICT,-94.430002,45.463534,,,,,,,
2732250,MN,ROSEAU PUBLIC SCHOOL DISTRICT,-95.756303,48.848146,,,,,,,
2732390,MN,ROSEMOUNT-APPLE VALLEY-EAGAN,-93.13577,44.727231,,,,,,,
2732430,MN,ROSEVILLE PUBLIC SCHOOL DISTRICT,-93.152791,45.013571,,,,,,,
2732460,MN,ROTHSAY PUBLIC SCHOOL DISTRICT,-96.290886,46.482855,,,,,,,
